0	-18	IIIIIIXZY
0	-18	IIIIIIYXZ
0	-18	IIIIIIZYX
0	-18	IIIIIXZYI
0	-18	IIIIIYXZI
0	-18	IIIIIZYXI
0	-6	IIIIIXIYZ
0	-6	IIIIIXYIZ
0	-6	IIIIIYIZX
0	-6	IIIIIYZIX
0	-6	IIIIIZIXY
0	-6	IIIIIZXIY
0	-6	IIIIXIYZI
0	-6	IIIIXYIZI
0	-6	IIIIXYXZX
0	-6	IIIIXYYZY
0	-6	IIIIXZXXY
0	-6	IIIIXZZZY
0	-6	IIIIYIZXI
0	-6	IIIIYXXXZ
0	-6	IIIIYXYYZ
0	-6	IIIIYZIXI
0	-6	IIIIYZYXY
0	-6	IIIIYZZXZ
0	-6	IIIIZIXYI
0	-6	IIIIZXIYI
0	-6	IIIIZXXYX
0	-6	IIIIZXZYZ
0	-6	IIIIZYYYX
0	-6	IIIIZYZZX
0	-6	IIIXYXZXI
0	-6	IIIXYYZYI
0	-6	IIIXZXXYI
0	-6	IIIXZZZYI
0	-6	IIIYXXXZI
0	-6	IIIYXYYZI
0	-6	IIIYZYXYI
0	-6	IIIYZZXZI
0	-6	IIIZXXYXI
0	-6	IIIZXZYZI
0	-6	IIIZYYYXI
0	-6	IIIZYZZXI
0	6	IIIIIXIZY
0	6	IIIIIXZIY
0	6	IIIIIYIXZ
0	6	IIIIIYXIZ
0	6	IIIIIZIYX
0	6	IIIIIZYIX
0	6	IIIIXIZYI
0	6	IIIIXYXXZ
0	6	IIIIXYYYZ
0	6	IIIIXZIYI
0	6	IIIIXZXYX
0	6	IIIIXZZYZ
0	6	IIIIYIXZI
0	6	IIIIYXIZI
0	6	IIIIYXXZX
0	6	IIIIYXYZY
0	6	IIIIYZYYX
0	6	IIIIYZZZX
0	6	IIIIZIYXI
0	6	IIIIZXXXY
0	6	IIIIZXZZY
0	6	IIIIZYIXI
0	6	IIIIZYYXY
0	6	IIIIZYZXZ
0	6	IIIXYXXZI
0	6	IIIXYYYZI
0	6	IIIXZXYXI
0	6	IIIXZZYZI
0	6	IIIYXXZXI
0	6	IIIYXYZYI
0	6	IIIYZYYXI
0	6	IIIYZZZXI
0	6	IIIZXXXYI
0	6	IIIZXZZYI
0	6	IIIZYYXYI
0	6	IIIZYZXZI
0	18	IIIIIIXYZ
0	18	IIIIIIYZX
0	18	IIIIIIZXY
0	18	IIIIIXYZI
0	18	IIIIIYZXI
0	18	IIIIIZXYI
1	-48	IIIIIIXIX
1	-48	IIIIIIYIY
1	-48	IIIIIIZIZ
1	-48	IIIIIXYXY
1	-48	IIIIIXZXZ
1	-48	IIIIIYXYX
1	-48	IIIIIYZYZ
1	-48	IIIIIZXZX
1	-48	IIIIIZYZY
1	-48	IIIIXYXYI
1	-48	IIIIXZXZI
1	-48	IIIIYXYXI
1	-48	IIIIYZYZI
1	-48	IIIIZXZXI
1	-48	IIIIZYZYI
1	-24	IIIIIXIXI
1	-24	IIIIIYIYI
1	-24	IIIIIZIZI
1	-18	IIIIXIYYX
1	-18	IIIIXIZZX
1	-18	IIIIXYYIX
1	-18	IIIIXZZIX
1	-18	IIIIYIXXY
1	-18	IIIIYIZZY
1	-18	IIIIYXXIY
1	-18	IIIIYZZIY
1	-18	IIIIZIXXZ
1	-18	IIIIZIYYZ
1	-18	IIIIZXXIZ
1	-18	IIIIZYYIZ
1	-12	IIIIXYIYX
1	-12	IIIIXZIZX
1	-12	IIIIYXIXY
1	-12	IIIIYZIZY
1	-12	IIIIZXIXZ
1	-12	IIIIZYIYZ
1	-12	IIIXYIYXI
1	-12	IIIXYXXXY
1	-12	IIIXYXZZY
1	-12	IIIXYYYXY
1	-12	IIIXYYZXZ
1	-12	IIIXZIZXI
1	-12	IIIXZXXXZ
1	-12	IIIXZXYYZ
1	-12	IIIXZZYXY
1	-12	IIIXZZZXZ
1	-12	IIIYXIXYI
1	-12	IIIYXXXYX
1	-12	IIIYXXZYZ
1	-12	IIIYXYYYX
1	-12	IIIYXYZZX
1	-12	IIIYZIZYI
1	-12	IIIYZYXXZ
1	-12	IIIYZYYYZ
1	-12	IIIYZZXYX
1	-12	IIIYZZZYZ
1	-12	IIIZXIXZI
1	-12	IIIZXXXZX
1	-12	IIIZXXYZY
1	-12	IIIZXZYYX
1	-12	IIIZXZZZX
1	-12	IIIZYIYZI
1	-12	IIIZYYXZX
1	-12	IIIZYYYZY
1	-12	IIIZYZXXY
1	-12	IIIZYZZZY
1	-12	IIXYXXXYI
1	-12	IIXYXZZYI
1	-12	IIXYYYXYI
1	-12	IIXYYZXZI
1	-12	IIXZXXXZI
1	-12	IIXZXYYZI
1	-12	IIXZZYXYI
1	-12	IIXZZZXZI
1	-12	IIYXXXYXI
