0	-1	XYZIIIIIIIII
0	-1	ZIIIIIIIIIXY
0	-1	IIIIIIIIXYZI
0	-1	IIIIIIXYZIII
0	-1	IIIIXYZIIIII
0	-1	IIXYZIIIIIII
0	-1	YZIIIIIIIIIX
0	-1	IIIIIIIIIXYZ
0	-1	IIIIIIIXYZII
0	-1	IIIIIXYZIIII
0	-1	IIIXYZIIIIII
0	-1	IXYZIIIIIIII
0	-1	YZXIIIIIIIII
0	-1	XIIIIIIIIIYZ
0	-1	IIIIIIIIYZXI
0	-1	IIIIIIYZXIII
0	-1	IIIIYZXIIIII
0	-1	IIYZXIIIIIII
0	-1	ZXIIIIIIIIIY
0	-1	IIIIIIIIIYZX
0	-1	IIIIIIIYZXII
0	-1	IIIIIYZXIIII
0	-1	IIIYZXIIIIII
0	-1	IYZXIIIIIIII
0	-1	ZXYIIIIIIIII
0	-1	YIIIIIIIIIZX
0	-1	IIIIIIIIZXYI
0	-1	IIIIIIZXYIII
0	-1	IIIIZXYIIIII
0	-1	IIZXYIIIIIII
0	-1	XYIIIIIIIIIZ
0	-1	IIIIIIIIIZXY
0	-1	IIIIIIIZXYII
0	-1	IIIIIZXYIIII
0	-1	IIIZXYIIIIII
0	-1	IZXYIIIIIIII
0	1	XZYIIIIIIIII
0	1	YIIIIIIIIIXZ
0	1	IIIIIIIIXZYI
0	1	IIIIIIXZYIII
0	1	IIIIXZYIIIII
0	1	IIXZYIIIIIII
0	1	ZYIIIIIIIIIX
0	1	IIIIIIIIIXZY
0	1	IIIIIIIXZYII
0	1	IIIIIXZYIIII
0	1	IIIXZYIIIIII
0	1	IXZYIIIIIIII
0	1	YXZIIIIIIIII
0	1	ZIIIIIIIIIYX
0	1	IIIIIIIIYXZI
0	1	IIIIIIYXZIII
0	1	IIIIYXZIIIII
0	1	IIYXZIIIIIII
0	1	XZIIIIIIIIIY
0	1	IIIIIIIIIYXZ
0	1	IIIIIIIYXZII
0	1	IIIIIYXZIIII
0	1	IIIYXZIIIIII
0	1	IYXZIIIIIIII
0	1	ZYXIIIIIIIII
0	1	XIIIIIIIIIZY
0	1	IIIIIIIIZYXI
0	1	IIIIIIZYXIII
0	1	IIIIZYXIIIII
0	1	IIZYXIIIIIII
0	1	YXIIIIIIIIIZ
0	1	IIIIIIIIIZYX
0	1	IIIIIIIZYXII
0	1	IIIIIZYXIIII
0	1	IIIZYXIIIIII
0	1	IZYXIIIIIIII
1	1	XIXIIIIIIIII
1	1	XIIIIIIIIIXI
1	1	IIIIIIIIXIXI
1	1	IIIIIIXIXIII
1	1	IIIIXIXIIIII
1	1	IIXIXIIIIIII
1	-1	IXIIIIIIIIIX
1	-1	IIIIIIIIIXIX
1	-1	IIIIIIIXIXII
1	-1	IIIIIXIXIIII
1	-1	IIIXIXIIIIII
1	-1	IXIXIIIIIIII
1	1	YIYIIIIIIIII
1	1	YIIIIIIIIIYI
1	1	IIIIIIIIYIYI
1	1	IIIIIIYIYIII
1	1	IIIIYIYIIIII
1	1	IIYIYIIIIIII
1	-1	IYIIIIIIIIIY
1	-1	IIIIIIIIIYIY
1	-1	IIIIIIIYIYII
1	-1	IIIIIYIYIIII
1	-1	IIIYIYIIIIII
1	-1	IYIYIIIIIIII
1	1	ZIZIIIIIIIII
1	1	ZIIIIIIIIIZI
1	1	IIIIIIIIZIZI
1	1	IIIIIIZIZIII
1	1	IIIIZIZIIIII
1	1	IIZIZIIIIIII
1	-1	IZIIIIIIIIIZ
1	-1	IIIIIIIIIZIZ
1	-1	IIIIIIIZIZII
1	-1	IIIIIZIZIIII
1	-1	IIIZIZIIIIII
1	-1	IZIZIIIIIIII
