0	-96	IIIIIIIXYXY
0	-96	IIIIIIIXZXZ
0	-96	IIIIIIIYXYX
0	-96	IIIIIIIYZYZ
0	-96	IIIIIIIZXZX
0	-96	IIIIIIIZYZY
0	-96	IIIIIIXYXYI
0	-96	IIIIIIXZXZI
0	-96	IIIIIIYXYXI
0	-96	IIIIIIYZYZI
0	-96	IIIIIIZXZXI
0	-96	IIIIIIZYZYI
0	-72	IIIIIIIIXIX
0	-72	IIIIIIIIYIY
0	-72	IIIIIIIIZIZ
0	-72	IIIIIIIXIXI
0	-72	IIIIIIIYIYI
0	-72	IIIIIIIZIZI
0	-24	IIIIIIXIYYX
0	-24	IIIIIIXIZZX
0	-24	IIIIIIXYIYX
0	-24	IIIIIIXYYIX
0	-24	IIIIIIXZIZX
0	-24	IIIIIIXZZIX
0	-24	IIIIIIYIXXY
0	-24	IIIIIIYIZZY
0	-24	IIIIIIYXIXY
0	-24	IIIIIIYXXIY
0	-24	IIIIIIYZIZY
0	-24	IIIIIIYZZIY
0	-24	IIIIIIZIXXZ
0	-24	IIIIIIZIYYZ
0	-24	IIIIIIZXIXZ
0	-24	IIIIIIZXXIZ
0	-24	IIIIIIZYIYZ
0	-24	IIIIIIZYYIZ
0	-24	IIIIIXIYYXI
0	-24	IIIIIXIZZXI
0	-24	IIIIIXYIYXI
0	-24	IIIIIXYXXXY
0	-24	IIIIIXYXZZY
0	-24	IIIIIXYYIXI
0	-24	IIIIIXYYYXY
0	-24	IIIIIXYYZXZ
0	-24	IIIIIXZIZXI
0	-24	IIIIIXZXXXZ
0	-24	IIIIIXZXYYZ
0	-24	IIIIIXZZIXI
0	-24	IIIIIXZZYXY
0	-24	IIIIIXZZZXZ
0	-24	IIIIIYIXXYI
0	-24	IIIIIYIZZYI
0	-24	IIIIIYXIXYI
0	-24	IIIIIYXXIYI
0	-24	IIIIIYXXXYX
0	-24	IIIIIYXXZYZ
0	-24	IIIIIYXYYYX
0	-24	IIIIIYXYZZX
0	-24	IIIIIYZIZYI
0	-24	IIIIIYZYXXZ
0	-24	IIIIIYZYYYZ
0	-24	IIIIIYZZIYI
0	-24	IIIIIYZZXYX
0	-24	IIIIIYZZZYZ
0	-24	IIIIIZIXXZI
0	-24	IIIIIZIYYZI
0	-24	IIIIIZXIXZI
0	-24	IIIIIZXXIZI
0	-24	IIIIIZXXXZX
0	-24	IIIIIZXXYZY
0	-24	IIIIIZXZYYX
0	-24	IIIIIZXZZZX
0	-24	IIIIIZYIYZI
0	-24	IIIIIZYYIZI
0	-24	IIIIIZYYXZX
0	-24	IIIIIZYYYZY
0	-24	IIIIIZYZXXY
0	-24	IIIIIZYZZZY
0	-24	IIIIXYXXXYI
0	-24	IIIIXYXZZYI
0	-24	IIIIXYYYXYI
0	-24	IIIIXYYZXZI
0	-24	IIIIXZXXXZI
0	-24	IIIIXZXYYZI
0	-24	IIIIXZZYXYI
0	-24	IIIIXZZZXZI
0	-24	IIIIYXXXYXI
0	-24	IIIIYXXZYZI
0	-24	IIIIYXYYYXI
0	-24	IIIIYXYZZXI
0	-24	IIIIYZYXXZI
0	-24	IIIIYZYYYZI
0	-24	IIIIYZZXYXI
0	-24	IIIIYZZZYZI
0	-24	IIIIZXXXZXI
0	-24	IIIIZXXYZYI
0	-24	IIIIZXZYYXI
0	-24	IIIIZXZZZXI
0	-24	IIIIZYYXZXI
0	-24	IIIIZYYYZYI
0	-24	IIIIZYZXXYI
0	-24	IIIIZYZZZYI
0	24	IIIIIIIXIIX
0	24	IIIIIIIYIIY
0	24	IIIIIIIZIIZ
0	24	IIIIIIXIIXI
0	24	IIIIIIXIYXY
0	24	IIIIIIXIZXZ
0	24	IIIIIIXYIXY
0	24	IIIIIIXYXIY
0	24	IIIIIIXZIXZ
0	24	IIIIIIXZXIZ
0	24	IIIIIIYIIYI
0	24	IIIIIIYIXYX
0	24	IIIIIIYIZYZ
0	24	IIIIIIYXIYX
0	24	IIIIIIYXYIX
0	24	IIIIIIYZIYZ
0	24	IIIIIIYZYIZ
0	24	IIIIIIZIIZI
0	24	IIIIIIZIXZX
0	24	IIIIIIZIYZY
0	24	IIIIIIZXIZX
0	24	IIIIIIZXZIX
0	24	IIIIIIZYIZY
0	24	IIIIIIZYZIY
0	24	IIIIIXIYXYI
0	24	IIIIIXIZXZI
0	24	IIIIIXYIXYI
0	24	IIIIIXYXIYI
0	24	IIIIIXYXXYX
0	24	IIIIIXYXZYZ
0	24	IIIIIXYYYYX
0	24	IIIIIXYYZZX
0	24	IIIIIXZIXZI
0	24	IIIIIXZXIZI
0	24	IIIIIXZXXZX
0	24	IIIIIXZXYZY
0	24	IIIIIXZZYYX
0	24	IIIIIXZZZZX
0	24	IIIIIYIXYXI
0	24	IIIIIYIZYZI
0	24	IIIIIYXIYXI
0	24	IIIIIYXXXXY
0	24	IIIIIYXXZZY
0	24	IIIIIYXYIXI
0	24	IIIIIYXYYXY
0	24	IIIIIYXYZXZ
0	24	IIIIIYZIYZI
0	24	IIIIIYZYIZI
0	24	IIIIIYZYXZX
0	24	IIIIIYZYYZY
0	24	IIIIIYZZXXY
0	24	IIIIIYZZZZY
0	24	IIIIIZIXZXI
